date,temp_high,temp_low,weather,wind_direction,wind_power,aqi,aqiInfo,aqiLevel
2012-02-25,-1℃,-6℃,阴~多云,北风~西北风,6-7级~4-5级
2012-02-26,2℃,-4℃,多云~晴,北风~南风,3-4级
2012-02-27,4℃,-2℃,晴~多云,南风~东南风,3-4级
2012-02-28,6℃,-1℃,阴~晴,南风,3-4级
2012-02-29,6℃,-1℃,多云,南风~东北风,3-4级
2012-03-01,4℃,-1℃,多云~阴,东北风,3-4级~5-6级
2012-03-02,4℃,-1℃,阴~多云,东北风,4-5级
2012-03-03,5℃,0℃,多云~小雨,东北风,3-4级
2012-03-04,4℃,0℃,雨夹雪~小雨,东风,3-4级
2012-03-05,3℃,-1℃,小雨~多云,东风~西北风,3-4级~4-5级
2012-03-06,4℃,-1℃,多云~晴,西北风~西南风,5-6级~3-4级
2012-03-07,6℃,-2℃,多云~阴,南风~北风,3-4级~5-6级
2012-03-08,3℃,-1℃,多云,东北风,4-5级
2012-03-09,5℃,-3℃,多云~晴,北风~西南风,4-5级~3-4级
2012-03-10,6℃,-4℃,晴~阴,南风~北风,3-4级~5-6级
2012-03-11,1℃,-5℃,多云~晴,北风~西风,5-6级~3-4级
2012-03-12,5℃,-1℃,晴,西风~西南风,3-4级
2012-03-13,10℃,1℃,晴~多云,西南风~东北风,3-4级
2012-03-14,7℃,3℃,多云~晴,东北风~东南风,4-5级~3-4级
2012-03-15,8℃,3℃,多云~小雨,东南风,3-4级
2012-03-16,8℃,2℃,小雨~多云,东南风~东北风,4-5级~3-4级
2012-03-17,7℃,-1℃,晴~多云,东北风,3-4级~4-5级
2012-03-18,2℃,-3℃,阴~多云,东北风~北风,5-6级~4-5级
2012-03-19,5℃,0℃,阴~多云,北风~西北风,3-4级
2012-03-20,7℃,0℃,晴,西北风~西南风,3-4级
2012-03-21,11℃,3℃,晴~阴,西南风~东南风,5-6级~3-4级
2012-03-22,7℃,1℃,小雨~多云,东北风~西风,3-4级
2012-03-23,7℃,0℃,小雨~多云,西北风,4-5级~5-6级
2012-03-24,6℃,0℃,多云~晴,西北风,4-5级
2012-03-25,10℃,2℃,晴,西北风~西南风,3-4级~4-5级
2012-03-26,14℃,5℃,晴~多云,西南风,3-4级
2012-03-27,14℃,5℃,晴,西北风~东北风,3-4级
2012-03-28,14℃,6℃,晴~多云,东北风~南风,3-4级~5-6级
2012-03-29,16℃,2℃,多云~阴,西南风~西北风,5-6级
2012-03-30,7℃,-1℃,阴~晴,北风~西北风,5-6级
2012-03-31,10℃,2℃,晴,西北风~东南风,4-5级
2012-04-01,13℃,4℃,晴~多云,东风~东南风,4-5级~5-6级
2012-04-02,12℃,3℃,小到中雨~小雨,北风~西北风,5-6级~6-7级
2012-04-03,11℃,3℃,晴,西北风~西南风,5-6级~4-5级
2012-04-04,13℃,4℃,晴,西南风~西北风,4-5级
2012-04-05,13℃,4℃,晴~多云,西北风~北风,3-4级
2012-04-06,12℃,7℃,晴~多云,北风~南风,3-4级
2012-04-07,19℃,6℃,晴~多云,南风~东北风,5-6级~4-5级
2012-04-08,16℃,7℃,晴,东北风~南风,3-4级
2012-04-09,22℃,8℃,多云~小雨,南风,3-4级~4-5级
2012-04-10,15℃,5℃,小到中雨~小雨,南风~北风,4-5级~5-6级
2012-04-11,5℃,℃,晴~,西北风~,4-5级~
2012-04-12,16℃,8℃,多云~阴,西南风,4-5级
2012-04-13,18℃,9℃,多云~晴,西南风,3-4级
2012-04-14,22℃,9℃,晴,西南风,3-4级~4-5级
2012-04-15,20℃,7℃,多云~阴,西南风~北风,4-5级
2012-04-16,15℃,8℃,多云~晴,东北风~西南风,3-4级
2012-04-17,20℃,9℃,晴,西南风~南风,4-5级~5-6级
2012-04-18,21℃,21℃,多云,南风,4-5级
2012-04-19,20℃,20℃,多云,东南风~南风,3-4级~5-6级
2012-04-20,18℃,18℃,多云,东南风~东风,3-4级~5-6级
2012-04-21,13℃,13℃,中雨,东北风~北风,5-6级~4-5级
2012-04-22,18℃,18℃,阴,西北风~南风,4-5级~3-4级
2012-04-23,26℃,12℃,晴~多云,南风~,3-4级~
2012-04-24,17℃,9℃,小到中雨~中到大雨,东南风~北风,4-5级~5-6级
2012-04-25,13℃,6℃,阵雨~多云,北风~西北风,5-6级~3-4级
2012-04-26,20℃,12℃,晴,西南风,4-5级~5-6级
2012-04-27,25℃,11℃,晴~多云,西南风~北风,6-7级~4-5级
2012-04-28,18℃,10℃,多云,东北风~东风,3-4级
2012-04-29,18℃,12℃,多云~阴,东南风,3-4级
2012-04-30,22℃,13℃,多云,东南风~东北风,3-4级
2012-05-01,19℃,12℃,多云,东北风,3-4级
2012-05-02,22℃,14℃,晴,西北风~北风,3-4级
2012-05-03,27℃,17℃,晴,北风~西南风,3-4级
2012-05-04,25℃,15℃,晴,西风~北风,3-4级
2012-05-05,22℃,13℃,多云,北风~西南风,3-4级~4-5级
2012-05-06,24℃,15℃,多云~晴,东北风~东南风,3-4级
2012-05-07,28℃,13℃,晴~雷阵雨,东南风~东风,3-4级~4-5级
2012-05-08,22℃,13℃,多云~晴,东风~东北风,3-4级
2012-05-09,23℃,15℃,晴,东北风~南风,3-4级
2012-05-10,27℃,16℃,晴,西南风~东南风,3-4级
2012-05-11,24℃,15℃,晴~多云,南风,3-4级~4-5级
2012-05-12,25℃,12℃,多云~阴,南风~东南风,5-6级~4-5级
2012-05-13,20℃,13℃,多云~阵雨,东南风~西北风,4-5级
2012-05-14,18℃,13℃,阴~多云,南风~北风,3-4级
2012-05-15,22℃,14℃,多云~晴,西南风,3-4级
2012-05-16,22℃,13℃,阵雨~阴,西北风,5-6级~4-5级
2012-05-17,23℃,14℃,多云~晴,西北风~南风,4-5级
2012-05-18,29℃,16℃,晴~多云,南风,4-5级
2012-05-19,25℃,14℃,多云,南风~东南风,4-5级~3-4级
2012-05-20,25℃,14℃,晴~多云,南风~东南风,3-4级
2012-05-21,25℃,14℃,晴,东南风~南风,3-4级
2012-05-22,24℃,14℃,多云~阴,南风,4-5级~3-4级
2012-05-23,21℃,16℃,多云~晴,西南风~北风,4-5级
2012-05-24,24℃,17℃,阴~多云,西南风~西风,3-4级
2012-05-25,24℃,16℃,多云~雷阵雨,西北风~西南风,3-4级~4-5级
2012-05-26,26℃,18℃,多云,西南风,4-5级
2012-05-27,29℃,19℃,晴,东北风~南风,4-5级~3-4级
2012-05-28,29℃,21℃,晴,南风,3-4级
2012-05-29,31℃,17℃,晴~多云,南风,4-5级
2012-05-30,24℃,16℃,雷阵雨~阵雨,南风,5-6级~3-4级
2012-05-31,25℃,16℃,晴,北风~东南风,3-4级
2012-06-01,24℃,16℃,多云~雷阵雨,东南风~南风,3-4级
2012-06-02,24℃,17℃,雷阵雨~多云,南风,4-5级
2012-06-03,27℃,19℃,多云,南风,3-4级~4-5级
2012-06-04,30℃,19℃,阴~晴,南风~西南风,4-5级~5-6级
2012-06-05,30℃,20℃,晴,西南风,3-4级
2012-06-06,30℃,20℃,多云,南风,4-5级
2012-06-07,27℃,18℃,多云~雷阵雨,南风,3-4级
2012-06-08,29℃,18℃,雷阵雨~阴,南风~东南风,3-4级
2012-06-09,27℃,18℃,多云,南风,3-4级
2012-06-10,25℃,17℃,雷阵雨,南风~北风,3-4级
2012-06-11,26℃,17℃,晴,西南风~东南风,3-4级~4-5级
2012-06-12,26℃,19℃,晴~阴,南风~东南风,4-5级~3-4级
2012-06-13,27℃,18℃,多云~晴,东南风,3-4级~5-6级
2012-06-14,27℃,18℃,雷阵雨~中到大雨,东南风,4-5级
2012-06-15,24℃,18℃,雷阵雨,东南风~南风,4-5级~3-4级
2012-06-16,28℃,19℃,晴,西风~西南风,3-4级~4-5级
2012-06-17,31℃,21℃,晴,西南风,4-5级~5-6级
2012-06-18,30℃,18℃,晴~多云,南风~东南风,3-4级
2012-06-19,26℃,20℃,多云~晴,东北风~东南风,4-5级~3-4级
2012-06-20,27℃,20℃,多云~雷阵雨,东南风~南风,3-4级
2012-06-21,29℃,20℃,多云~雷阵雨,南风,3-4级
2012-06-22,30℃,21℃,雷阵雨~多云,南风,3-4级~4-5级
2012-06-23,29℃,19℃,多云,南风~东南风,4-5级~3-4级
2012-06-24,26℃,20℃,晴~多云,东南风,4-5级~3-4级
2012-06-25,26℃,20℃,晴~多云,东南风,4-5级~3-4级
2012-06-26,25℃,19℃,多云,东风,3-4级
2012-06-27,25℃,19℃,晴,东风~东南风,3-4级
2012-06-28,25℃,18℃,多云~小雨,东南风,3-4级
2012-06-29,22℃,19℃,大雨~小到中雨,东南风~西北风,3-4级~5-6级
2012-06-30,25℃,20℃,多云~晴,西北风~西南风,3-4级~4-5级
2012-07-01,32℃,22℃,晴,西南风,3-4级~4-5级
2012-07-02,29℃,22℃,多云~雷阵雨,西南风,3-4级
2012-07-03,31℃,23℃,多云~晴,南风~东南风,3-4级
2012-07-04,29℃,19℃,小雨~小到中雨,东南风,3-4级
2012-07-05,24℃,19℃,大到暴雨~阵雨,东南风~北风,5-6级~3-4级
2012-07-06,26℃,21℃,雾~多云,西风~南风,3-4级
2012-07-07,28℃,21℃,晴,南风,3-4级
2012-07-08,28℃,20℃,多云,东南风,3-4级~4-5级
2012-07-09,26℃,21℃,小雨~中到大雨,东南风,3-4级~5-6级
2012-07-10,24℃,20℃,大到暴雨~多云,东南风~北风,4-5级~5-6级
2012-07-11,27℃,20℃,多云,西北风~北风,4-5级~3-4级
2012-07-12,27℃,20℃,雷阵雨,东北风~北风,3-4级
2012-07-13,27℃,19℃,阴~多云,北风~东北风,3-4级
2012-07-14,25℃,20℃,多云,东北风,3-4级
2012-07-15,26℃,19℃,阵雨~多云,东北风,3-4级
2012-07-16,26℃,20℃,多云~晴,东北风~东风,3-4级
2012-07-17,26℃,20℃,晴~小雨,东风,3-4级
2012-07-18,25℃,21℃,小到中雨~阵雨,东北风~西北风,3-4级~4-5级
2012-07-19,28℃,22℃,多云~晴,北风~西南风,3-4级
2012-07-20,30℃,23℃,晴~多云,南风~东南风,3-4级
2012-07-21,30℃,24℃,多云,东南风,3-4级~4-5级
2012-07-22,30℃,23℃,小到中雨~中到大雨,东南风~南风,4-5级
2012-07-23,27℃,23℃,小到中雨~雷雨,东南风~南风,3-4级
2012-07-24,31℃,24℃,多云,南风,3-4级
2012-07-25,32℃,25℃,多云~晴,南风,4-5级
2012-07-26,31℃,25℃,晴,南风,4-5级
2012-07-27,31℃,24℃,阴~多云,南风,3-4级
2012-07-28,30℃,24℃,多云~雷雨,南风~西南风,4-5级
2012-07-29,30℃,24℃,小到中雨~中雨,西南风,4-5级~3-4级
2012-07-30,29℃,24℃,雷雨~小到中雨,东北风~东南风,4-5级~3-4级
2012-07-31,30℃,24℃,多云,东南风,3-4级
2012-08-01,31℃,24℃,多云,东南风~东风,3-4级
2012-08-02,30℃,24℃,小雨~中雨,东北风~东南风,4-5级
2012-08-03,27℃,24℃,中雨~阴,东南风,5-6级
2012-08-04,30℃,24℃,阵雨~多云,东南风,3-4级
2012-08-05,29℃,23℃,晴,东北风~北风,3-4级
2012-08-06,29℃,23℃,多云,北风~西北风,3-4级
2012-08-07,29℃,23℃,多云,东北风~南风,3-4级
2012-08-08,24℃,℃,多云~,东南风~,3-4级~
2012-08-09,30℃,23℃,小雨~小到中雨,东风~东北风,3-4级
2012-08-10,28℃,23℃,阵雨~多云,东风,3-4级
2012-08-11,30℃,22℃,多云~阵雨,东南风~东北风,3-4级
2012-08-12,27℃,22℃,雷雨~阴,东北风,4-5级
2012-08-13,27℃,21℃,多云,东北风,4-5级~3-4级
2012-08-14,27℃,19℃,阴~小到中雨,东北风,3-4级
2012-08-15,26℃,19℃,多云,西北风~北风,3-4级
2012-08-16,28℃,20℃,多云~晴,东北风~东南风,3-4级
2012-08-17,29℃,23℃,多云~雷雨,南风,3-4级
2012-08-18,26℃,22℃,小到中雨~大雨,南风~东北风,3-4级~5-6级
2012-08-19,27℃,22℃,阵雨~多云,北风~东北风,5-6级~3-4级
2012-08-20,27℃,21℃,多云~雷雨,南风~东北风,3-4级~4-5级
2012-08-21,25℃,18℃,小雨,东北风,4-5级~5-6级
2012-08-22,26℃,19℃,晴,北风~东北风,4-5级~3-4级
2012-08-23,27℃,19℃,晴,东北风,4-5级~3-4级
2012-08-24,26℃,20℃,多云,东北风,3-4级
2012-08-25,26℃,21℃,多云,东北风~东南风,3-4级
2012-08-26,29℃,22℃,多云,东南风~东风,3-4级~4-5级
2012-08-27,28℃,21℃,多云~小雨,东北风,4-5级~7-8级
2012-08-28,24℃,20℃,暴雨~阴,东北风~西北风,7-8级~6-7级
2012-08-29,29℃,21℃,多云,西南风~东北风,3-4级
2012-08-30,28℃,22℃,多云~晴,东北风~西南风,3-4级
2012-08-31,30℃,23℃,晴,西南风,3-4级
2012-09-01,31℃,23℃,晴~多云,南风,3-4级
2012-09-02,29℃,21℃,晴~多云,南风~西南风,3-4级~4-5级
2012-09-03,23℃,20℃,小到中雨~小雨,南风~北风,4-5级
2012-09-04,25℃,17℃,多云~晴,北风,4-5级~3-4级
2012-09-05,25℃,18℃,晴,西风~西南风,3-4级
2012-09-06,28℃,20℃,晴~多云,南风,3-4级
2012-09-07,26℃,19℃,阴,东南风~东风,3-4级
2012-09-08,25℃,19℃,多云,东风,3-4级
2012-09-09,25℃,19℃,多云,北风,3-4级
2012-09-10,26℃,20℃,晴,北风~南风,3-4级
2012-09-11,26℃,19℃,多云~小雨,南风~西南风,3-4级
2012-09-12,25℃,18℃,阵雨~小雨,西南风~北风,3-4级
2012-09-13,23℃,16℃,多云,北风~西南风,4-5级~3-4级
2012-09-14,24℃,17℃,晴,西北风,3-4级
2012-09-15,24℃,17℃,晴,东北风,3-4级
2012-09-16,23℃,17℃,晴,北风,3-4级~5-6级
2012-09-17,24℃,18℃,晴,北风~西北风,5-6级~6-7级
2012-09-18,24℃,17℃,多云~晴,北风~西北风,5-6级~4-5级
2012-09-19,25℃,17℃,晴,西北风~西南风,3-4级
2012-09-20,27℃,18℃,晴,南风,3-4级
2012-09-21,27℃,18℃,多云~雷雨,南风,3-4级
2012-09-22,24℃,18℃,雷雨~阵雨,南风,3-4级
2012-09-23,24℃,18℃,阴~多云,南风~东北风,3-4级
2012-09-24,24℃,17℃,多云~晴,东北风~东南风,3-4级
2012-09-25,25℃,18℃,晴~多云,东南风~南风,3-4级
2012-09-26,25℃,19℃,阵雨~多云,南风,3-4级
2012-09-27,24℃,17℃,小雨~阵雨,南风~西风,3-4级~4-5级
2012-09-28,19℃,13℃,多云~阵雨,西风~西北风,5-6级
2012-09-29,19℃,13℃,晴,西北风,5-6级~4-5级
2012-09-30,22℃,15℃,晴,西北风,4-5级
2012-10-01,22℃,15℃,晴,西北风,4-5级~3-4级
2012-10-02,24℃,15℃,晴,西北风~南风,3-4级
2012-10-03,24℃,17℃,多云,西南风~北风,3-4级~4-5级
2012-10-04,23℃,16℃,晴,西北风~西风,4-5级~3-4级
2012-10-05,22℃,15℃,多云~阴,西风~东北风,3-4级
2012-10-06,22℃,15℃,晴,东北风,4-5级
2012-10-07,22℃,15℃,晴,北风~南风,3-4级
2012-10-08,23℃,14℃,晴,东风~南风,3-4级
2012-10-09,23℃,14℃,多云~阵雨,西南风~西北风,4-5级~5-6级
2012-10-10,19℃,12℃,多云~晴,北风~西北风,4-5级~3-4级
2012-10-11,22℃,15℃,晴,西南风,4-5级
2012-10-12,24℃,15℃,晴~多云,西南风,4-5级
2012-10-13,23℃,14℃,多云~晴,西南风~西北风,4-5级
2012-10-14,19℃,13℃,晴,北风~东北风,4-5级~3-4级
2012-10-15,20℃,14℃,晴~多云,东风~东南风,3-4级~4-5级
2012-10-16,19℃,11℃,小雨,南风~西北风,4-5级~6-7级
2012-10-17,15℃,10℃,多云~晴,西北风,4-5级~3-4级
2012-10-18,19℃,13℃,晴,西风~西南风,3-4级
2012-10-19,22℃,15℃,多云,西南风,3-4级~4-5级
2012-10-20,23℃,14℃,多云,西南风~东北风,4-5级
2012-10-21,20℃,11℃,多云~小雨,东风~西北风,4-5级~5-6级
2012-10-22,17℃,8℃,阴~多云,西北风,6-7级~4-5级
2012-10-23,19℃,13℃,晴,西风~西南风,4-5级
2012-10-24,21℃,14℃,晴,西南风,4-5级~3-4级
2012-10-25,21℃,14℃,晴~多云,西南风~东南风,3-4级
2012-10-26,21℃,14℃,小雨~中雨,东南风~北风,4-5级
2012-10-27,19℃,11℃,阴~多云,西北风~北风,4-5级~5-6级
2012-10-28,16℃,8℃,晴,北风~东北风,4-5级~3-4级
2012-10-29,14℃,5℃,多云~阵雨,东北风~北风,3-4级~4-5级
2012-10-30,10℃,5℃,多云~阵雨,北风,3-4级~4-5级
2012-10-31,10℃,4℃,阴~多云,西北风,5-6级
2012-11-01,13℃,9℃,晴,西南风~南风,3-4级
2012-11-02,19℃,10℃,晴~多云,南风~东南风,3-4级
2012-11-03,18℃,8℃,多云~中雨,东南风,5-6级~6-7级
2012-11-04,11℃,3℃,多云~雨夹雪,西南风,4-5级
2012-11-05,9℃,2℃,雨夹雪,西北风,6-7级
2012-11-06,12℃,7℃,多云,西北风,5-6级~3-4级
2012-11-07,16℃,9℃,晴~多云,西南风~北风,4-5级
2012-11-08,14℃,8℃,多云~晴,北风~东北风,3-4级
2012-11-09,14℃,9℃,晴~多云,东风,3-4级
2012-11-10,13℃,4℃,小到中雨~中雨,东南风~西风,3-4级~7-8级
2012-11-11,8℃,2℃,阴~多云,西风~西北风,7-8级
2012-11-12,7℃,3℃,晴,西北风,6-7级~5-6级
2012-11-13,8℃,3℃,雨夹雪,西北风,5-6级
2012-11-14,8℃,3℃,阴~多云,西北风~北风,4-5级~3-4级
2012-11-15,11℃,5℃,多云~晴,北风~西南风,3-4级~4-5级
2012-11-16,11℃,5℃,阴,西南风~西北风,4-5级
2012-11-17,10℃,4℃,晴,西北风~东南风,4-5级~3-4级
2012-11-18,13℃,4℃,晴~多云,南风~西北风,4-5级~6-7级
2012-11-19,8℃,2℃,晴,西北风,4-5级~3-4级
2012-11-20,10℃,5℃,多云,西南风,3-4级
2012-11-21,11℃,6℃,多云,西南风,3-4级
2012-11-22,9℃,0℃,多云~阴,西风~北风,4-5级~5-6级
2012-11-23,5℃,-1℃,多云,北风~西北风,4-5级~3-4级
2012-11-24,8℃,3℃,晴,西北风~西南风,3-4级
2012-11-25,8℃,2℃,多云~阴,西南风~西北风,4-5级~5-6级
2012-11-26,5℃,1℃,多云~晴,西北风,5-6级~4-5级
2012-11-27,11℃,3℃,晴,西南风~西北风,5-6级~6-7级
2012-11-28,6℃,-1℃,多云,西北风,6-7级~4-5级
2012-11-29,7℃,0℃,晴~多云,西北风~东北风,3-4级
2012-11-30,4℃,-2℃,多云~阴,东北风,5-6级~4-5级
2012-12-01,3℃,-1℃,多云,东北风~西南风,4-5级
2012-12-02,8℃,1℃,多云~雨夹雪,西南风~西北风,3-4级~5-6级
2012-12-03,5℃,-1℃,雨夹雪~阴,西北风,6-7级~4-5级
2012-12-04,5℃,0℃,晴~阵雪,西北风,4-5级~5-6级
2012-12-05,3℃,-3℃,阵雪~小雪,西北风,6-7级~5-6级
2012-12-06,2℃,-3℃,多云~小雪,西北风~东北风,4-5级
2012-12-07,2℃,-6℃,小雪~大雪,西北风,4-5级~6-7级
2012-12-08,-2℃,-7℃,大雪~中雪,西北风,6-7级
2012-12-09,1℃,-4℃,小雪~阵雪,西北风~北风,5-6级~4-5级
2012-12-10,0℃,-4℃,多云,北风,4-5级
2012-12-11,2℃,-4℃,多云,北风,4-5级~3-4级
2012-12-12,3℃,-2℃,晴,北风~南风,3-4级
2012-12-13,6℃,4℃,多云~小到中雨,南风~东风,3-4级~5-6级
2012-12-14,6℃,1℃,小雨~阴,东北风~北风,5-6级
2012-12-15,5℃,0℃,多云~阴,北风~东北风,4-5级~3-4级
2012-12-16,4℃,-3℃,多云,北风,4-5级~5-6级
2012-12-17,1℃,-6℃,阵雪~小到中雪,北风,5-6级
2012-12-18,-2℃,-6℃,小到中雪~小雪,北风~西北风,4-5级~3-4级
2012-12-19,0℃,-4℃,多云,西北风~南风,3-4级
2012-12-20,2℃,-2℃,多云~雨夹雪,东南风~南风,3-4级
2012-12-21,3℃,-5℃,小雪~多云,北风,5-6级
2012-12-22,-5℃,-8℃,小到中雪~大到暴雪,北风,6-7级
2012-12-23,-5℃,-9℃,大雪~小雪,北风~西风,5-6级~4-5级
2012-12-24,-4℃,-9℃,多云,西风~北风,4-5级~5-6级
2012-12-25,-4℃,-10℃,小雪~多云,北风,5-6级~3-4级
2012-12-26,-3℃,-6℃,多云~晴,南风,3-4级
2012-12-27,1℃,-3℃,晴~多云,西南风,3-4级
2012-12-28,3℃,-4℃,多云~小雪,南风,3-4级
2012-12-29,0℃,-8℃,中雪~小到中雪,西北风,6-7级~5-6级
2012-12-30,-3℃,-7℃,多云~阴,西北风,5-6级~4-5级
2012-12-31,-1℃,-6℃,多云,西风~西北风,3-4级~4-5级
2013-01-01,-1℃,-9℃,小雪~大雪,西北风,5-6级
2013-01-02,-6℃,-10℃,小雪,北风,5-6级~4-5级
2013-01-03,-4℃,-10℃,小雪~多云,西北风~西风,5-6级~4-5级
2013-01-04,-2℃,-8℃,多云~晴,西风,3-4级
2013-01-05,-1℃,-8℃,晴~多云,西北风~北风,4-5级~3-4级
2013-01-06,0℃,-6℃,晴,北风~西风,3-4级
2013-01-07,1℃,-6℃,晴~多云,西北风~北风,3-4级~4-5级
2013-01-08,-1℃,-8℃,多云~小雪,西北风~北风,4-5级~3-4级
2013-01-09,-2℃,-9℃,小雪~晴,西北风,4-5级~3-4级
2013-01-10,-1℃,-5℃,晴,西南风,3-4级
2013-01-11,3℃,-4℃,多云,西风,4-5级
2013-01-12,3℃,-2℃,多云,西南风~东南风,3-4级
2013-01-13,4℃,-4℃,多云~晴,南风~东北风,3-4级
2013-01-14,2℃,-6℃,阴~多云,北风~南风,4-5级~3-4级
2013-01-15,2℃,-6℃,多云,南风~北风,3-4级~4-5级
2013-01-16,-3℃,-7℃,阴~小雪,北风~西北风,5-6级
2013-01-17,-1℃,-6℃,多云,北风~西风,4-5级~3-4级
2013-01-18,3℃,-4℃,晴,西南风~东北风,4-5级
2013-01-19,2℃,-3℃,多云,东北风~东南风,3-4级
2013-01-20,2℃,-2℃,雨夹雪~中雪,东风~东北风,3-4级~4-5级
2013-01-21,1℃,-3℃,雨夹雪~阴,北风,4-5级~5-6级
2013-01-22,0℃,-5℃,多云~阴,北风~西风,5-6级~3-4级
2013-01-23,3℃,-4℃,多云~晴,西南风~北风,3-4级~5-6级
2013-01-24,-2℃,-7℃,多云,北风~西北风,4-5级~5-6级
2013-01-25,-1℃,-7℃,晴~多云,北风,3-4级~4-5级
2013-01-26,-2℃,-6℃,晴~多云,东北风~西北风,3-4级
2013-01-27,-1℃,-3℃,阵雪~晴,西北风~西南风,3-4级
2013-01-28,5℃,-1℃,晴,西南风~东北风,3-4级
2013-01-29,5℃,0℃,雾,东北风~东南风,3-4级
2013-01-30,5℃,2℃,多云~雾,南风,3-4级
2013-01-31,6℃,0℃,雾~小雨,东南风~西北风,3-4级~4-5级
2013-02-01,3℃,-4℃,多云,北风,5-6级
2013-02-02,1℃,-4℃,晴~小到中雪,北风~南风,3-4级
2013-02-03,1℃,-3℃,小到中雪~小雪,东南风~东北风,3-4级~5-6级
2013-02-04,-1℃,-5℃,多云~晴,东北风,6-7级~3-4级
2013-02-05,-1℃,-5℃,阴~多云,西北风,3-4级~4-5级
2013-02-06,0℃,-11℃,多云~小雪,北风,3-4级~6-7级
2013-02-07,-7℃,-11℃,中雪~阵雪,北风,6-7级~4-5级
2013-02-08,-4℃,-9℃,阴~多云,北风~西南风,3-4级
2013-02-09,0℃,-6℃,晴~多云,西南风~东北风,3-4级~4-5级
2013-02-10,-2℃,-7℃,晴~多云,北风~东北风,4-5级~3-4级
2013-02-11,0℃,-4℃,晴~小到中雪,东北风~南风,3-4级
2013-02-12,0℃,-4℃,小雪~多云,西北风~西南风,4-5级~3-4级
2013-02-13,4℃,0℃,晴,西南风~东北风,4-5级
2013-02-14,3℃,-3℃,多云~阴,东北风~北风,4-5级级~3-4级级
2013-02-15,1℃,-4℃,晴,北风~东南风,4-5级级~3-4级级
2013-02-16,5℃,0℃,晴~多云,南风,3-4级
2013-02-17,5℃,-4℃,多云,南风~北风,4-5级级~5-6级级
2013-02-18,-1℃,-4℃,多云,北风,4-5级
2013-02-19,-2℃,-6℃,阵雪~多云,北风~南风,4-5级级~3-4级级
2013-02-20,3℃,-3℃,多云~阴,北风,3-4级
2013-02-21,4℃,-3℃,晴~多云,南风~北风,3-4级级~4-5级级
2013-02-22,3℃,-3℃,小雪~晴,北风~西南风,4-5级级
2013-02-23,6℃,-1℃,晴,西风~东风,3-4级级
2013-02-24,6℃,1℃,晴~阴,东南风,3-4级
2013-02-25,7℃,3℃,晴~阴,东风~南风,3-4级
2013-02-26,8℃,1℃,阴~多云,西北风~西南风,3-4级
2013-02-27,7℃,2℃,雾,西北风~西南风,3-4级~4-5级
2013-02-28,11℃,-3℃,小雨~阴,南风~西北风,4-5级~6-7级
2013-03-01,0℃,-4℃,晴~多云,北风,6-7级~5-6级
2013-03-02,2℃,-2℃,晴,北风~西南风,4-5级~3-4级
2013-03-03,10℃,1℃,晴,西南风~西北风,4-5级
2013-03-04,7℃,1℃,晴,东北风~西南风,3-4级~4-5级
2013-03-05,15℃,6℃,晴,西南风,5-6级~4-5级
2013-03-06,16℃,4℃,晴~阴,南风~西北风,3-4级
2013-03-07,14℃,6℃,晴,西风~西南风,3-4级~4-5级
2013-03-08,19℃,7℃,晴,北风~南风,4-5级
2013-03-09,26℃,-1℃,晴~多云,南风~北风,6-7级
2013-03-10,5℃,-2℃,晴,北风~南风,6-7级~3-4级
2013-03-11,12℃,3℃,晴~多云,南风,5-6级~3-4级
2013-03-12,8℃,-2℃,小到中雨~雨夹雪,南风~东北风,4-5级~6-7级
2013-03-13,2℃,-3℃,晴,北风,6-7级~4-5级
2013-03-14,6℃,1℃,晴,北风~西南风,3-4级
2013-03-15,14℃,4℃,晴~多云,西南风~东风,3-4级
2013-03-16,11℃,5℃,晴~多云,北风~南风,4-5级~3-4级
2013-03-17,11℃,2℃,多云~阴,西南风~北风,3-4级~4-5级
2013-03-18,7℃,1℃,多云,东北风~东南风,5-6级~3-4级
2013-03-19,8℃,-2℃,多云~雨夹雪,东南风~东北风,4-5级~6-7级
2013-03-20,2℃,-3℃,晴,北风~西南风,6-7级~5-6级
2013-03-21,18℃,0℃,晴~阴,西南风~东北风,5-6级
2013-03-22,3℃,-2℃,多云~晴,东北风~东南风,6-7级~4-5级
2013-03-23,8℃,0℃,多云,东南风~北风,4-5级~5-6级
2013-03-24,4℃,-2℃,多云~晴,北风,5-6级~4-5级
2013-03-25,7℃,0℃,晴,西北风~南风,3-4级~4-5级
2013-03-26,12℃,4℃,晴,南风~西南风,4-5级~5-6级
2013-03-27,17℃,2℃,晴,西南风~东北风,5-6级
2013-03-28,5℃,0℃,多云,东北风,4-5级~3-4级
2013-03-29,8℃,2℃,多云,东南风,3-4级
2013-03-30,4℃,0℃,雨夹雪~阴,东风~南风,3-4级
2013-03-31,11℃,3℃,晴~阵雨,南风,4-5级~5-6级
2013-04-01,8℃,2℃,小雨~多云,南风~西北风,4-5级~5-6级
2013-04-02,10℃,5℃,晴,西北风~西南风,4-5级
2013-04-03,13℃,6℃,晴~多云,西南风~东风,3-4级
2013-04-04,17℃,5℃,晴~多云,东南风,3-4级
2013-04-05,12℃,2℃,小雨,东南风~北风,3-4级~5-6级
2013-04-06,5℃,1℃,多云~晴,北风~西北风,6-7级~4-5级
2013-04-07,11℃,5℃,晴,西北风~西南风,3-4级~5-6级
